Response_ID,Respondent_ID,Consume_frequency,Consume_time,Consume_reason,Heard_before,Brand_perception,General_perception,Tried_before,Taste_experience,Reasons_preventing_trying,Current_brands,Reasons_for_choosing_brands,Improvements_desired,Ingredients_expected,Health_concerns,Interest_in_natural_or_organic,Marketing_channels,Packaging_preference,Limited_edition_packaging,Price_range,Purchase_location,Typical_consumption_situations
108886,125916,Once a week,To stay awake during work/study,To boost performance,Yes,Positive,Dangerous,Yes,2,Not interested in energy drinks,CodeX,Other,Reduced sugar content,Caffeine,No,Yes,Outdoor billboards,Compact and portable cans,No,100-150,Online retailers,Studying/working late
108889,125919,Daily,For mental alertness,To boost performance,No,Positive,Not sure,No,5,Not interested in energy drinks,CodeX,Effectiveness,Wider range of flavors,Caffeine,Yes,Yes,TV commercials,Compact and portable cans,Yes,100-150,Online retailers,Sports/exercise
108895,125925,2-3 times a week,To stay awake during work/study,To enhance sports performance,No,Neutral,Not sure,Yes,5,Unfamiliar with the brand,CodeX,Effectiveness,Wider range of flavors,Vitamins,Yes,No,TV commercials,Compact and portable cans,No,100-150,Online retailers,Social outings/parties
108898,125928,2-3 times a week,Before exercise,To boost performance,No,Neutral,Effective,Yes,1,Not interested in energy drinks,CodeX,Availability,Reduced sugar content,Guarana,Yes,Yes,TV commercials,Eco-friendly design,Yes,100-150,Supermarkets,Sports/exercise
108901,125931,2-3 times a week,Before exercise,To enhance sports performance,No,Neutral,Not sure,Yes,5,Not interested in energy drinks,CodeX,Effectiveness,Reduced sugar content,Guarana,No,Yes,Online ads,Compact and portable cans,Yes,50-99,Local stores,Sports/exercise
108902,125932,2-3 times a month,Before exercise,To combat fatigue,No,Neutral,Effective,Yes,4,Health concerns,CodeX,Taste/flavor preference,Wider range of flavors,Caffeine,No,Yes,TV commercials,Compact and portable cans,Yes,Above 150,Local stores,Sports/exercise
108915,125945,2-3 times a month,Before exercise,Increased energy and focus,No,Neutral,Effective,Yes,4,Not interested in energy drinks,CodeX,Other,Other,Vitamins,No,Not Sure,Online ads,Collectible packaging,No,50-99,Supermarkets,Sports/exercise
108924,125954,Once a week,To stay awake during work/study,To combat fatigue,Yes,Neutral,Effective,Yes,3,Unfamiliar with the brand,CodeX,Availability,Wider range of flavors,Guarana,Yes,Yes,Outdoor billboards,Compact and portable cans,No,50-99,Supermarkets,Social outings/parties
108944,125974,Rarely,Before exercise,To enhance sports performance,No,Positive,Effective,Yes,3,Health concerns,CodeX,Taste/flavor preference,More natural ingredients,Sugar,Yes,No,Other,Collectible packaging,Yes,50-99,Local stores,Studying/working late
108946,125976,2-3 times a week,Before exercise,To enhance sports performance,No,Positive,Dangerous,No,3,Not interested in energy drinks,CodeX,Availability,More natural ingredients,Vitamins,Yes,Yes,Print media,Innovative bottle design,No,100-150,Supermarkets,Social outings/parties
108955,125985,2-3 times a month,Before exercise,Increased energy and focus,No,Positive,Effective,No,5,Health concerns,CodeX,Other,Other,Vitamins,Yes,No,Print media,Eco-friendly design,Yes,50-99,Supermarkets,Studying/working late
108960,125990,2-3 times a week,To stay awake during work/study,To boost performance,No,Neutral,Effective,No,4,Unfamiliar with the brand,CodeX,Effectiveness,More natural ingredients,Caffeine,No,No,Print media,Compact and portable cans,No,Below 50,Local stores,Sports/exercise
108962,125992,2-3 times a week,Before exercise,Increased energy and focus,Yes,Neutral,Healthy,No,5,Health concerns,CodeX,Taste/flavor preference,Wider range of flavors,Vitamins,Yes,Not Sure,Online ads,Compact and portable cans,Not Sure,50-99,Gyms and fitness centers,Social outings/parties
108967,125997,Rarely,Throughout the day,To combat fatigue,Yes,Neutral,Healthy,Yes,5,Not interested in energy drinks,CodeX,Brand reputation,More natural ingredients,Vitamins,No,No,Online ads,Innovative bottle design,Not Sure,100-150,Local stores,Sports/exercise
108991,126021,2-3 times a week,For mental alertness,Increased energy and focus,Yes,Neutral,Not sure,No,2,Unfamiliar with the brand,CodeX,Taste/flavor preference,More natural ingredients,Caffeine,No,No,TV commercials,Innovative bottle design,No,100-150,Supermarkets,Social outings/parties
109020,126050,Rarely,Before exercise,To enhance sports performance,No,Negative,Not sure,No,1,Not available locally,CodeX,Brand reputation,Reduced sugar content,Sugar,Yes,No,Outdoor billboards,Eco-friendly design,Yes,50-99,Supermarkets,Sports/exercise
109024,126054,Daily,To stay awake during work/study,Other,No,Neutral,Healthy,Yes,1,Unfamiliar with the brand,CodeX,Other,More natural ingredients,Sugar,Yes,Yes,Online ads,Compact and portable cans,No,50-99,Supermarkets,Sports/exercise
109046,126076,2-3 times a week,To stay awake during work/study,Increased energy and focus,Yes,Neutral,Not sure,No,2,Not interested in energy drinks,CodeX,Effectiveness,Wider range of flavors,Sugar,Yes,Yes,TV commercials,Innovative bottle design,No,50-99,Gyms and fitness centers,Social outings/parties
109051,126081,2-3 times a week,For mental alertness,To combat fatigue,No,Neutral,Healthy,Yes,2,Unfamiliar with the brand,CodeX,Other,More natural ingredients,Sugar,Yes,Yes,Other,Innovative bottle design,No,50-99,Local stores,Other
109057,126087,Rarely,For mental alertness,To combat fatigue,No,Neutral,Not sure,Yes,2,Not interested in energy drinks,CodeX,Effectiveness,More natural ingredients,Guarana,No,Yes,Online ads,Innovative bottle design,No,100-150,Supermarkets,Sports/exercise
109058,126088,Rarely,Before exercise,To combat fatigue,Yes,Neutral,Not sure,Yes,3,Not available locally,CodeX,Taste/flavor preference,Reduced sugar content,Caffeine,Yes,Yes,Online ads,Compact and portable cans,Yes,50-99,Online retailers,Other
109068,126098,2-3 times a week,Before exercise,Increased energy and focus,Yes,Neutral,Not sure,No,3,Not available locally,CodeX,Availability,Healthier alternatives,Caffeine,No,Yes,Online ads,Collectible packaging,Yes,50-99,Online retailers,Sports/exercise
109101,126131,2-3 times a week,For mental alertness,To combat fatigue,No,Neutral,Not sure,No,3,Other,CodeX,Availability,Reduced sugar content,Sugar,No,No,Online ads,Compact and portable cans,Yes,Above 150,Supermarkets,Social outings/parties
109110,126140,Rarely,To stay awake during work/study,To combat fatigue,Yes,Neutral,Not sure,Yes,5,Not interested in energy drinks,CodeX,Brand reputation,Wider range of flavors,Vitamins,No,Yes,Outdoor billboards,Compact and portable cans,Yes,50-99,Online retailers,Other
109112,126142,Once a week,To stay awake during work/study,Increased energy and focus,No,Positive,Not sure,Yes,4,Health concerns,CodeX,Other,Healthier alternatives,Caffeine,No,Yes,TV commercials,Other,Not Sure,Above 150,Gyms and fitness centers,Studying/working late
109119,126149,2-3 times a week,To stay awake during work/study,To combat fatigue,Yes,Negative,Healthy,No,1,Unfamiliar with the brand,CodeX,Taste/flavor preference,Wider range of flavors,Caffeine,Yes,Yes,Online ads,Innovative bottle design,No,50-99,Supermarkets,Studying/working late
109120,126150,2-3 times a week,To stay awake during work/study,Other,Yes,Neutral,Not sure,No,1,Not available locally,CodeX,Taste/flavor preference,Healthier alternatives,Sugar,No,Not Sure,Online ads,Compact and portable cans,Yes,100-150,Supermarkets,Studying/working late
109122,126152,2-3 times a month,Throughout the day,Increased energy and focus,No,Neutral,Dangerous,Yes,5,Unfamiliar with the brand,CodeX,Effectiveness,More natural ingredients,Guarana,Yes,No,TV commercials,Innovative bottle design,No,50-99,Supermarkets,Studying/working late
109127,126157,2-3 times a week,For mental alertness,To boost performance,Yes,Neutral,Dangerous,Yes,5,Unfamiliar with the brand,CodeX,Effectiveness,Wider range of flavors,Vitamins,No,No,Online ads,Eco-friendly design,No,Above 150,Supermarkets,Sports/exercise
109132,126162,2-3 times a week,For mental alertness,To combat fatigue,Yes,Neutral,Not sure,No,3,Other,CodeX,Other,More natural ingredients,Guarana,No,Yes,Other,Eco-friendly design,Yes,50-99,Supermarkets,Other
109151,126181,2-3 times a week,To stay awake during work/study,To boost performance,Yes,Neutral,Not sure,Yes,5,Not available locally,CodeX,Other,Wider range of flavors,Caffeine,Yes,No,Print media,Eco-friendly design,Not Sure,50-99,Supermarkets,Studying/working late
109160,126190,2-3 times a week,Throughout the day,To enhance sports performance,No,Negative,Healthy,No,5,Not interested in energy drinks,CodeX,Other,Other,Caffeine,Yes,Not Sure,TV commercials,Innovative bottle design,Yes,100-150,Supermarkets,Studying/working late
109170,126200,Once a week,For mental alertness,To enhance sports performance,Yes,Neutral,Healthy,No,2,Not available locally,CodeX,Other,Reduced sugar content,Vitamins,Yes,Yes,Other,Compact and portable cans,Not Sure,50-99,Supermarkets,Sports/exercise
109177,126207,2-3 times a month,For mental alertness,Increased energy and focus,Yes,Neutral,Not sure,No,4,Unfamiliar with the brand,CodeX,Taste/flavor preference,More natural ingredients,Caffeine,Yes,Not Sure,Other,Compact and portable cans,Yes,50-99,Supermarkets,Sports/exercise
109186,126216,2-3 times a week,To stay awake during work/study,To combat fatigue,No,Neutral,Dangerous,No,4,Unfamiliar with the brand,CodeX,Effectiveness,Wider range of flavors,Vitamins,No,Not Sure,Print media,Compact and portable cans,No,50-99,Gyms and fitness centers,Studying/working late
109198,126228,2-3 times a week,Before exercise,Other,Yes,Positive,Not sure,No,2,Not available locally,CodeX,Effectiveness,Reduced sugar content,Sugar,Yes,No,Outdoor billboards,Compact and portable cans,Not Sure,100-150,Other,Sports/exercise
109202,126232,Once a week,To stay awake during work/study,To combat fatigue,No,Neutral,Effective,Yes,5,Health concerns,CodeX,Brand reputation,Reduced sugar content,Sugar,No,Yes,Other,Innovative bottle design,No,100-150,Online retailers,Sports/exercise
109210,126240,Rarely,Before exercise,Other,Yes,Neutral,Dangerous,No,5,Not interested in energy drinks,CodeX,Brand reputation,Other,Caffeine,No,Not Sure,Online ads,Compact and portable cans,Yes,50-99,Supermarkets,Studying/working late
109211,126241,Rarely,To stay awake during work/study,Increased energy and focus,Yes,Positive,Healthy,No,1,Health concerns,CodeX,Availability,More natural ingredients,Sugar,Yes,No,Online ads,Innovative bottle design,Yes,50-99,Supermarkets,Studying/working late
109224,126254,Once a week,For mental alertness,To combat fatigue,Yes,Neutral,Healthy,No,3,Health concerns,CodeX,Availability,More natural ingredients,Vitamins,No,Yes,Online ads,Compact and portable cans,No,50-99,Supermarkets,Driving/commuting
109227,126257,Once a week,To stay awake during work/study,To combat fatigue,Yes,Positive,Effective,Yes,3,Unfamiliar with the brand,CodeX,Availability,Wider range of flavors,Guarana,Yes,No,TV commercials,Innovative bottle design,No,100-150,Supermarkets,Sports/exercise
109233,126263,2-3 times a week,Before exercise,To boost performance,No,Positive,Not sure,Yes,1,Not interested in energy drinks,CodeX,Other,Other,Caffeine,No,Not Sure,Online ads,Other,No,50-99,Gyms and fitness centers,Social outings/parties
109235,126265,Once a week,Throughout the day,Increased energy and focus,No,Positive,Not sure,Yes,5,Health concerns,CodeX,Other,Healthier alternatives,Caffeine,No,No,TV commercials,Collectible packaging,No,Above 150,Supermarkets,Sports/exercise
109241,126271,2-3 times a week,To stay awake during work/study,To combat fatigue,No,Positive,Healthy,Yes,2,Not available locally,CodeX,Other,Other,Vitamins,Yes,Not Sure,Online ads,Innovative bottle design,Not Sure,50-99,Online retailers,Social outings/parties
109249,126279,2-3 times a week,For mental alertness,To enhance sports performance,No,Neutral,Dangerous,Yes,3,Health concerns,CodeX,Taste/flavor preference,Healthier alternatives,Caffeine,Yes,No,Online ads,Collectible packaging,Yes,100-150,Gyms and fitness centers,Sports/exercise
109253,126283,Rarely,Before exercise,Other,No,Positive,Dangerous,Yes,2,Other,CodeX,Availability,More natural ingredients,Sugar,Yes,No,Print media,Collectible packaging,No,100-150,Supermarkets,Studying/working late
109254,126284,Once a week,Throughout the day,Other,No,Negative,Not sure,No,4,Other,CodeX,Availability,Reduced sugar content,Sugar,Yes,Yes,Online ads,Eco-friendly design,Yes,Below 50,Supermarkets,Sports/exercise
109259,126289,2-3 times a month,For mental alertness,Increased energy and focus,Yes,Positive,Effective,No,4,Unfamiliar with the brand,CodeX,Other,Reduced sugar content,Vitamins,No,Not Sure,Outdoor billboards,Compact and portable cans,Yes,50-99,Gyms and fitness centers,Sports/exercise
109267,126297,2-3 times a week,To stay awake during work/study,To combat fatigue,No,Neutral,Effective,Yes,3,Health concerns,CodeX,Availability,Wider range of flavors,Vitamins,No,Yes,TV commercials,Compact and portable cans,Yes,Above 150,Supermarkets,Sports/exercise
109284,126314,2-3 times a week,Before exercise,Increased energy and focus,Yes,Negative,Not sure,Yes,3,Not available locally,CodeX,Brand reputation,Wider range of flavors,Vitamins,Yes,Yes,TV commercials,Compact and portable cans,Yes,100-150,Other,Sports/exercise
109289,126319,2-3 times a week,Throughout the day,Increased energy and focus,Yes,Positive,Dangerous,No,5,Unfamiliar with the brand,CodeX,Availability,Wider range of flavors,Vitamins,Yes,Yes,Online ads,Compact and portable cans,No,100-150,Other,Studying/working late
109304,126334,2-3 times a month,Before exercise,To boost performance,No,Positive,Effective,No,3,Other,CodeX,Availability,More natural ingredients,Guarana,Yes,Yes,TV commercials,Compact and portable cans,No,100-150,Online retailers,Sports/exercise
109318,126348,2-3 times a week,For mental alertness,To combat fatigue,No,Positive,Effective,No,4,Unfamiliar with the brand,CodeX,Effectiveness,Wider range of flavors,Guarana,No,Yes,Online ads,Compact and portable cans,No,100-150,Online retailers,Sports/exercise
109321,126351,2-3 times a week,To stay awake during work/study,To enhance sports performance,Yes,Positive,Effective,Yes,3,Health concerns,CodeX,Other,Reduced sugar content,Guarana,Yes,Yes,Outdoor billboards,Innovative bottle design,Yes,Above 150,Online retailers,Sports/exercise
109324,126354,2-3 times a month,Before exercise,Increased energy and focus,Yes,Negative,Healthy,Yes,3,Health concerns,CodeX,Effectiveness,Wider range of flavors,Guarana,Yes,No,Online ads,Eco-friendly design,No,50-99,Supermarkets,Studying/working late
109332,126362,2-3 times a week,To stay awake during work/study,To combat fatigue,No,Neutral,Effective,Yes,3,Unfamiliar with the brand,CodeX,Availability,More natural ingredients,Sugar,No,No,Outdoor billboards,Eco-friendly design,Not Sure,100-150,Supermarkets,Studying/working late
109353,126383,Once a week,Before exercise,To combat fatigue,No,Positive,Not sure,Yes,2,Not interested in energy drinks,CodeX,Brand reputation,Wider range of flavors,Guarana,No,No,Online ads,Eco-friendly design,Yes,50-99,Gyms and fitness centers,Studying/working late
109355,126385,2-3 times a week,For mental alertness,Increased energy and focus,Yes,Positive,Dangerous,No,5,Unfamiliar with the brand,CodeX,Brand reputation,More natural ingredients,Sugar,Yes,Yes,Online ads,Compact and portable cans,Yes,100-150,Online retailers,Sports/exercise
109367,126397,2-3 times a week,To stay awake during work/study,To enhance sports performance,No,Neutral,Effective,Yes,3,Not available locally,CodeX,Brand reputation,Reduced sugar content,Sugar,No,No,Print media,Collectible packaging,Yes,Above 150,Supermarkets,Studying/working late
